,cluster,high,mid,low,status_Gini,avg_status
0,0.0,8.0,518.0,0.0,0.007432383958677091,2.0152091254752853
1,1.0,0.0,641.0,3.0,0.0023237547429731486,1.9953416149068324
2,2.0,0.0,654.0,1.0,0.0007627756168393797,1.998473282442748
3,3.0,0.0,380.0,0.0,0.0,2.0
4,4.0,0.0,449.0,7.0,0.007616070563148202,1.9846491228070176
5,5.0,22.0,488.0,13.0,0.03199188060134297,2.017208413001912
6,6.0,0.0,482.0,9.0,0.009080195837510964,1.9816700610997964
7,7.0,21.0,338.0,8.0,0.03697989049750318,2.035422343324251
8,8.0,5.0,839.0,44.0,0.026938207637689504,1.9560810810810811
9,9.0,1.0,627.0,10.0,0.008556979313313853,1.9858934169278997
10,10.0,2.0,414.0,8.0,0.011686012638372248,1.9858490566037736
11,11.0,8.0,400.0,3.0,0.01308631732554274,2.0121654501216546
12,12.0,14.0,250.0,19.0,0.05531515529436959,1.982332155477032
13,13.0,2.0,637.0,30.0,0.02339597667705017,1.9581464872944694
14,14.0,1.0,378.0,11.0,0.015178155178155175,1.9743589743589745
15,15.0,3.0,377.0,4.0,0.009041585180356368,1.9973958333333333
16,16.0,29.0,194.0,4.0,0.06101183633303596,2.1101321585903086
17,17.0,0.0,418.0,24.0,0.026391665789750603,1.9457013574660633
18,18.0,14.0,380.0,23.0,0.04274107986338202,1.9784172661870503
19,19.0,0.0,306.0,13.0,0.019952351097178685,1.9592476489028212
20,20.0,0.0,533.0,41.0,0.0343915343915344,1.9285714285714286
21,21.0,0.0,454.0,13.0,0.013722166809654341,1.9721627408993576
22,22.0,31.0,264.0,1.0,0.046221864951768485,2.1013513513513513
23,23.0,0.0,365.0,7.0,0.00931923957922995,1.9811827956989247
24,24.0,0.0,343.0,87.0,0.08977706910556875,1.7976744186046512
25,25.0,0.0,305.0,4.0,0.006430325838314201,1.9870550161812297
26,26.0,0.0,265.0,7.0,0.012699912367181508,1.974264705882353
27,27.0,0.0,292.0,18.0,0.028164183903118638,1.9419354838709677
28,28.0,117.0,409.0,3.0,0.08029510248585457,2.215500945179584
29,29.0,0.0,203.0,4.0,0.00956757393660893,1.9806763285024154
30,30.0,3.0,246.0,0.0,0.0059158790852030865,2.0120481927710845
31,31.0,1.0,143.0,40.0,0.09817298797409807,1.7880434782608696
32,32.0,0.0,220.0,27.0,0.05149589506627713,1.8906882591093117
33,33.0,0.0,202.0,5.0,0.011929650496675052,1.9758454106280192
34,34.0,0.0,206.0,10.0,0.022599613831841326,1.9537037037037037
35,35.0,0.0,147.0,39.0,0.0925603022377216,1.7903225806451613
36,36.0,0.0,111.0,22.0,0.07524959940835696,1.8345864661654134
37,37.0,0.0,138.0,20.0,0.05901471091344509,1.8734177215189873
38,38.0,0.0,98.0,19.0,0.07402106936990659,1.8376068376068375
39,39.0,0.0,89.0,6.0,0.030549199084668188,1.936842105263158
40,40.0,0.0,86.0,33.0,0.11633531461365032,1.7226890756302522
41,41.0,104.0,69.0,0.0,0.09217726396917147,2.601156069364162
42,42.0,0.0,69.0,13.0,0.07244387013406559,1.8414634146341464
43,43.0,0.0,64.0,16.0,0.08888888888888889,1.8
44,44.0,0.0,39.0,7.0,0.06982097186700767,1.8478260869565217
45,45.0,0.0,28.0,9.0,0.10478170478170476,1.7567567567567568
46,46.0,0.0,14.0,2.0,0.05833333333333333,1.875
47,47.0,0.0,0.0,6.0,0.0,1.0
48,48.0,0.0,2.0,4.0,0.16666666666666666,1.3333333333333333
49,49.0,0.0,13.0,16.0,0.17077175697865352,1.4482758620689655
50,50.0,0.0,0.0,1.0,0.0,1.0
